subset_id,split,selection_seed,date_bucket,image_relpath,annotation_relpath,weather,acquisition_date,capture_time,width,height,parking_space_count,labeled_space_count,unlabeled_space_count,occupied_count,vacant_count,occupancy_ratio,image_sha256,annotation_sha256,validation_status
ufpr04_balanced_v1,smoke,20260902,3,Cloudy/2013-01-22/2013-01-22_17_30_12.jpg,Cloudy/2013-01-22/2013-01-22_17_30_12.xml,Cloudy,2013-01-22,17:30:12,1280,720,28,28,0,22,6,0.785714,573bb268cc5dcc034d963d66910b4412688eb4312119e4df64550e27e86d0f9d,6d7258d61cbe0c1ddaf14271291da1b05d43ff09ba68910cb9c1844b47505360,valid
ufpr04_balanced_v1,smoke,20260902,3,Cloudy/2013-01-22/2013-01-22_17_45_13.jpg,Cloudy/2013-01-22/2013-01-22_17_45_13.xml,Cloudy,2013-01-22,17:45:13,1280,720,28,28,0,24,4,0.857143,5526ed74ce7e6a1c7bdb3cf923569655330a498409172ab2270b2d14f17398ac,3d48450178a87ccc54cbb915d22ac4537454278d31d4449b0a6784819d6fca10,valid
ufpr04_balanced_v1,smoke,20260902,3,Cloudy/2013-01-22/2013-01-22_18_45_14.jpg,Cloudy/2013-01-22/2013-01-22_18_45_14.xml,Cloudy,2013-01-22,18:45:14,1280,720,28,28,0,19,9,0.678571,9b202835c9aa2fcbac980986b83e380d1b0eaf5c97f60b29c5271f40250713d6,073635285ce974122a901391666bfafb987af4774be89ec964c8b185b3a8ef69,valid
ufpr04_balanced_v1,smoke,20260902,3,Cloudy/2013-01-22/2013-01-22_20_00_15.jpg,Cloudy/2013-01-22/2013-01-22_20_00_15.xml,Cloudy,2013-01-22,20:00:15,1280,720,28,28,0,28,0,1.000000,b56b459a78fd75531079bcb2239966e2b52ab4c4c2167270dad337a0582465f0,0b039dc1755d39cd9d29a8f5c220aeff2d7f322a7d78ba287c466568e0561175,valid
ufpr04_balanced_v1,smoke,20260902,3,Cloudy/2013-01-22/2013-01-22_21_15_16.jpg,Cloudy/2013-01-22/2013-01-22_21_15_16.xml,Cloudy,2013-01-22,21:15:16,1280,720,28,28,0,23,5,0.821429,862676ef3b86b7c5df8c8d3e67379c9d86288085c6e40fa45d4ca2d2a6d8b3d0,2d2e951e2dcc05a954fd8c029385840ce9d6ffc4eb7d9971c37ba0b602c2c9fd,valid
ufpr04_balanced_v1,smoke,20260902,1,Rainy/2012-12-26/2012-12-26_15_35_11.jpg,Rainy/2012-12-26/2012-12-26_15_35_11.xml,Rainy,2012-12-26,15:35:11,1280,720,28,28,0,0,28,0.000000,844fbd92dcfd8ef6738a3185f926e5fde2a23329ef768cb7f944e828db7b2cfc,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
ufpr04_balanced_v1,smoke,20260902,1,Rainy/2012-12-26/2012-12-26_16_25_12.jpg,Rainy/2012-12-26/2012-12-26_16_25_12.xml,Rainy,2012-12-26,16:25:12,1280,720,28,28,0,0,28,0.000000,f0f9dd46cfbf570cdadeb87d46ad159cfa4aa56befd5c9972b10e36a98c812a2,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
ufpr04_balanced_v1,smoke,20260902,1,Rainy/2012-12-26/2012-12-26_16_40_13.jpg,Rainy/2012-12-26/2012-12-26_16_40_13.xml,Rainy,2012-12-26,16:40:13,1280,720,28,28,0,0,28,0.000000,fdb0136378b385e2cc45628e518ad62fb60e8bfcab2b9bb59801df13370830e7,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
ufpr04_balanced_v1,smoke,20260902,1,Rainy/2012-12-26/2012-12-26_17_10_13.jpg,Rainy/2012-12-26/2012-12-26_17_10_13.xml,Rainy,2012-12-26,17:10:13,1280,720,28,28,0,0,28,0.000000,e3a15241bffbf373bf797370de1d81c372e9de66d0d8923b5d2305573d963fa8,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
ufpr04_balanced_v1,smoke,20260902,1,Rainy/2012-12-26/2012-12-26_17_40_14.jpg,Rainy/2012-12-26/2012-12-26_17_40_14.xml,Rainy,2012-12-26,17:40:14,1280,720,28,28,0,0,28,0.000000,22dd6601d41f39694bdd7d69632ac81c55e66ba9f404b706dc93300268e8db34,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
ufpr04_balanced_v1,smoke,20260902,1,Rainy/2012-12-26/2012-12-26_18_10_14.jpg,Rainy/2012-12-26/2012-12-26_18_10_14.xml,Rainy,2012-12-26,18:10:14,1280,720,28,28,0,0,28,0.000000,de2e5185f8b66e89e17f982e5768dd7998a134e6b8270212c9f8bc5190f0eaf0,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
ufpr04_balanced_v1,smoke,20260902,1,Rainy/2012-12-26/2012-12-26_18_25_15.jpg,Rainy/2012-12-26/2012-12-26_18_25_15.xml,Rainy,2012-12-26,18:25:15,1280,720,28,28,0,1,27,0.035714,5f88061c9499a68a12a3478f6238eff4d100124bc38b60f0189e70044721f11e,a2c0b6127637cf8b5d18a71734f74fa24c35d52d7a188482655551babd722f7b,valid
ufpr04_balanced_v1,smoke,20260902,1,Rainy/2012-12-26/2012-12-26_19_10_16.jpg,Rainy/2012-12-26/2012-12-26_19_10_16.xml,Rainy,2012-12-26,19:10:16,1280,720,28,28,0,1,27,0.035714,2c659e8dadedaf621c99844ad2538c6c8385ad930376675fd33e5071c4174624,a2c0b6127637cf8b5d18a71734f74fa24c35d52d7a188482655551babd722f7b,valid
ufpr04_balanced_v1,smoke,20260902,1,Rainy/2012-12-26/2012-12-26_19_25_16.jpg,Rainy/2012-12-26/2012-12-26_19_25_16.xml,Rainy,2012-12-26,19:25:16,1280,720,28,28,0,1,27,0.035714,d23c718c12423e43713c41bc1333beb12589e3f06c8b7ce6331549279b4be8e2,a2c0b6127637cf8b5d18a71734f74fa24c35d52d7a188482655551babd722f7b,valid
ufpr04_balanced_v1,smoke,20260902,1,Rainy/2012-12-26/2012-12-26_19_55_16.jpg,Rainy/2012-12-26/2012-12-26_19_55_16.xml,Rainy,2012-12-26,19:55:16,1280,720,28,28,0,1,27,0.035714,b26b9542c08cc6cc9e2ea47a3564858009335ef5846ca50df49ae722643b05a9,a2c0b6127637cf8b5d18a71734f74fa24c35d52d7a188482655551babd722f7b,valid
ufpr04_balanced_v1,calibration,20260902,2,Sunny/2012-12-21/2012-12-21_09_45_05.jpg,Sunny/2012-12-21/2012-12-21_09_45_05.xml,Sunny,2012-12-21,09:45:05,1280,720,28,28,0,28,0,1.000000,2f6cc1f67511bd9c3a896ab905efbc72492a1790ee73360450b903ab9f98011e,ec615dcd291789ccf1bce97711cbf95f9355bbbcfa724c1b52daa48694415167,valid
ufpr04_balanced_v1,calibration,20260902,2,Sunny/2012-12-21/2012-12-21_10_45_06.jpg,Sunny/2012-12-21/2012-12-21_10_45_06.xml,Sunny,2012-12-21,10:45:06,1280,720,28,28,0,24,4,0.857143,2291bb9f1114f83e9c49e23cee0d24e94c283008de73cb2df1c4e847f8d0290c,9ae307c65f1e9bb65e12c539e126490a4c78d0957a418572ddafed4d677d2742,valid
ufpr04_balanced_v1,calibration,20260902,2,Sunny/2012-12-21/2012-12-21_11_00_06.jpg,Sunny/2012-12-21/2012-12-21_11_00_06.xml,Sunny,2012-12-21,11:00:06,1280,720,28,28,0,25,3,0.892857,de39cdb995c134d1a41fee8418703f7f289e4e89cf79b567cc8e0086a2edbc62,d907af0dcb6ddda0cd5b7be776a289ac71a51da015a219868b96359f483dcced,valid
ufpr04_balanced_v1,calibration,20260902,2,Sunny/2012-12-21/2012-12-21_12_00_07.jpg,Sunny/2012-12-21/2012-12-21_12_00_07.xml,Sunny,2012-12-21,12:00:07,1280,720,28,28,0,25,3,0.892857,01e3f92afcb063070049055cbee8b6ce5e549d289f4afb2c7d2096dce29624b9,0253faba7248989daab2c598476588769e6efeac58ff50dcd7be109b5a58890c,valid
ufpr04_balanced_v1,calibration,20260902,2,Sunny/2012-12-21/2012-12-21_13_00_08.jpg,Sunny/2012-12-21/2012-12-21_13_00_08.xml,Sunny,2012-12-21,13:00:08,1280,720,28,28,0,18,10,0.642857,73c40b66761a4ab1e90014528c910f44a6dccf2803714b8b2de5208dc910c799,73d810033bf923176182d688bd830d8995de5c6b55b4fd908ffa8251fb9ac6b4,valid
ufpr04_balanced_v1,calibration,20260902,2,Sunny/2012-12-21/2012-12-21_14_30_10.jpg,Sunny/2012-12-21/2012-12-21_14_30_10.xml,Sunny,2012-12-21,14:30:10,1280,720,28,28,0,19,9,0.678571,09acf46b703a63dc9b52888349607faa7660b299f19fe1e5b5f88cebc781f2e9,3286138acc584ed4e04542721dc0a146a0da60086f6aa197ad731cf074916d52,valid
ufpr04_balanced_v1,calibration,20260902,2,Sunny/2012-12-21/2012-12-21_14_45_10.jpg,Sunny/2012-12-21/2012-12-21_14_45_10.xml,Sunny,2012-12-21,14:45:10,1280,720,28,28,0,20,8,0.714286,e48b716ad89c8312cf236bcad3cfa587139485957198f96ef17d73c90a95843e,24ddab5e7cff5dfa25d355e2e9913504b73d2295fc3f56d00df61c88fae934a4,valid
ufpr04_balanced_v1,calibration,20260902,2,Sunny/2012-12-21/2012-12-21_15_45_11.jpg,Sunny/2012-12-21/2012-12-21_15_45_11.xml,Sunny,2012-12-21,15:45:11,1280,720,28,28,0,18,10,0.642857,4d61517a8a800b885c0a1980b3a462d5130a30614260ab53899d0902369851c4,b7ad1ddbee77d5aabac07380cd03420f63c2cf2d68614347ff1077c2f658d93c,valid
ufpr04_balanced_v1,calibration,20260902,2,Sunny/2012-12-21/2012-12-21_16_30_12.jpg,Sunny/2012-12-21/2012-12-21_16_30_12.xml,Sunny,2012-12-21,16:30:12,1280,720,28,28,0,16,12,0.571429,eacc5a75ec681af1ebb48cffe79386a0485749c0f96236b7e5bd2907498f43fd,9dfce89682f1b8349ecdcbe526474b37ff209fdd3e734ecd89a0ead27a20ac35,valid
ufpr04_balanced_v1,calibration,20260902,2,Sunny/2012-12-21/2012-12-21_18_00_14.jpg,Sunny/2012-12-21/2012-12-21_18_00_14.xml,Sunny,2012-12-21,18:00:14,1280,720,28,28,0,15,13,0.535714,1ba4e5d3338182ec55c558bf77b7e6afd0576a3023b802fb04e76de600025a5f,335e505acd17217bebdffbfc5da21da86957c71480b0c2fda83c13aaecb7110d,valid
ufpr04_balanced_v1,calibration,20260902,2,Cloudy/2012-12-28/2012-12-28_10_35_06.jpg,Cloudy/2012-12-28/2012-12-28_10_35_06.xml,Cloudy,2012-12-28,10:35:06,1280,720,28,28,0,0,28,0.000000,314f8bf3bc2dff58312f346402fa2cbe35acae3c8e62358a227e34c7b5ebc504,30b9b06f9b231f3ee14692eec37f93cdba12d160c1a9a27b12620083e076173d,valid
ufpr04_balanced_v1,calibration,20260902,2,Cloudy/2012-12-28/2012-12-28_11_50_07.jpg,Cloudy/2012-12-28/2012-12-28_11_50_07.xml,Cloudy,2012-12-28,11:50:07,1280,720,28,28,0,0,28,0.000000,53d5ee4bb7426fdef6c889f8a8678ad63ea227de922b686a2cb8043e54f44fc6,30b9b06f9b231f3ee14692eec37f93cdba12d160c1a9a27b12620083e076173d,valid
ufpr04_balanced_v1,calibration,20260902,2,Cloudy/2012-12-28/2012-12-28_12_35_08.jpg,Cloudy/2012-12-28/2012-12-28_12_35_08.xml,Cloudy,2012-12-28,12:35:08,1280,720,28,28,0,0,28,0.000000,78d8f3bcc656834b0dda222f22b821678b219062045e77454a21ade6ee5b506e,30b9b06f9b231f3ee14692eec37f93cdba12d160c1a9a27b12620083e076173d,valid
ufpr04_balanced_v1,calibration,20260902,2,Cloudy/2012-12-28/2012-12-28_13_50_09.jpg,Cloudy/2012-12-28/2012-12-28_13_50_09.xml,Cloudy,2012-12-28,13:50:09,1280,720,28,28,0,0,28,0.000000,590a6c0678ef4c7e6e45255027bf07e2c81c605b37b745e6ba5ea83236b7fa96,30b9b06f9b231f3ee14692eec37f93cdba12d160c1a9a27b12620083e076173d,valid
ufpr04_balanced_v1,calibration,20260902,2,Cloudy/2012-12-28/2012-12-28_14_20_10.jpg,Cloudy/2012-12-28/2012-12-28_14_20_10.xml,Cloudy,2012-12-28,14:20:10,1280,720,28,28,0,0,28,0.000000,cc8e4f7d683353d59cefe640c5c2a2cade5c2183d8ef38397d4a94101c6587f2,30b9b06f9b231f3ee14692eec37f93cdba12d160c1a9a27b12620083e076173d,valid
ufpr04_balanced_v1,calibration,20260902,2,Cloudy/2012-12-28/2012-12-28_15_35_11.jpg,Cloudy/2012-12-28/2012-12-28_15_35_11.xml,Cloudy,2012-12-28,15:35:11,1280,720,28,28,0,0,28,0.000000,e16c1d20ed9f5e7670af250ce64a36971bf035fba3a3613d3c79f6edb73c1b80,30b9b06f9b231f3ee14692eec37f93cdba12d160c1a9a27b12620083e076173d,valid
ufpr04_balanced_v1,calibration,20260902,2,Cloudy/2012-12-28/2012-12-28_16_50_12.jpg,Cloudy/2012-12-28/2012-12-28_16_50_12.xml,Cloudy,2012-12-28,16:50:12,1280,720,28,28,0,1,27,0.035714,98ccfa0020c3a311ce63e442472a6a65a932e836ecf0f4dd336f81623afd614d,8cf48f8ee7d52de086b398b68f9dca8042dd1c7ba98728016f64349e229bcbb7,valid
ufpr04_balanced_v1,calibration,20260902,2,Cloudy/2012-12-28/2012-12-28_18_05_14.jpg,Cloudy/2012-12-28/2012-12-28_18_05_14.xml,Cloudy,2012-12-28,18:05:14,1280,720,28,28,0,1,27,0.035714,050c7e91095a7f7e544cb441eb478af2045f0382af3177f2efde6172b6505cb6,8cf48f8ee7d52de086b398b68f9dca8042dd1c7ba98728016f64349e229bcbb7,valid
ufpr04_balanced_v1,calibration,20260902,2,Cloudy/2012-12-28/2012-12-28_19_20_15.jpg,Cloudy/2012-12-28/2012-12-28_19_20_15.xml,Cloudy,2012-12-28,19:20:15,1280,720,28,28,0,1,27,0.035714,fa62bc606e893d30d9f657b4eba1312c39985743eb366277f863f179095af5ee,8cf48f8ee7d52de086b398b68f9dca8042dd1c7ba98728016f64349e229bcbb7,valid
ufpr04_balanced_v1,calibration,20260902,2,Cloudy/2012-12-28/2012-12-28_20_50_17.jpg,Cloudy/2012-12-28/2012-12-28_20_50_17.xml,Cloudy,2012-12-28,20:50:17,1280,720,28,28,0,0,28,0.000000,8462f72c90e261dda9fe674d9f7b5e4689b1deb14d9f9ce5ef403f1a87073e0e,30b9b06f9b231f3ee14692eec37f93cdba12d160c1a9a27b12620083e076173d,valid
ufpr04_balanced_v1,calibration,20260902,3,Rainy/2013-01-21/2013-01-21_07_40_02.jpg,Rainy/2013-01-21/2013-01-21_07_40_02.xml,Rainy,2013-01-21,07:40:02,1280,720,28,28,0,0,28,0.000000,41f6082b76f04cfc192ae669e6840146205274dbfcc93f0de7c355fd2ee4b6d9,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
ufpr04_balanced_v1,calibration,20260902,3,Rainy/2013-01-21/2013-01-21_07_55_03.jpg,Rainy/2013-01-21/2013-01-21_07_55_03.xml,Rainy,2013-01-21,07:55:03,1280,720,28,28,0,0,28,0.000000,04b5cdaa21da307f579c249914c4c37e94b9f36d55fa7f12bdcf99ceb63f0818,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
ufpr04_balanced_v1,calibration,20260902,3,Rainy/2013-01-21/2013-01-21_08_10_03.jpg,Rainy/2013-01-21/2013-01-21_08_10_03.xml,Rainy,2013-01-21,08:10:03,1280,720,28,28,0,3,25,0.107143,e639b52733e6a47d880d2afe30e60a37bc924feb1e34603f8aaabc991895812f,a43759f033d1aaccbd967f82358477e38122e0e6c3fc44772aabb3f4a2e89d62,valid
ufpr04_balanced_v1,calibration,20260902,3,Rainy/2013-01-21/2013-01-21_08_25_03.jpg,Rainy/2013-01-21/2013-01-21_08_25_03.xml,Rainy,2013-01-21,08:25:03,1280,720,28,28,0,25,3,0.892857,e88413a77ccf7f5408d28c9ec3b487ccbb3f205c83d393aa4cb9a5f55c670fe3,f3ca81796a6bf364d3bc88217fa6dc6249e987b28c5406f9ac687f0cfa7eae7c,valid
ufpr04_balanced_v1,calibration,20260902,3,Rainy/2013-01-21/2013-01-21_08_55_04.jpg,Rainy/2013-01-21/2013-01-21_08_55_04.xml,Rainy,2013-01-21,08:55:04,1280,720,28,28,0,28,0,1.000000,642310a5b63d7c94bfefaf2b4dc02e5b2bbfae2dd052d6e9680c349808c27c74,0b039dc1755d39cd9d29a8f5c220aeff2d7f322a7d78ba287c466568e0561175,valid
ufpr04_balanced_v1,calibration,20260902,3,Rainy/2013-01-21/2013-01-21_09_10_04.jpg,Rainy/2013-01-21/2013-01-21_09_10_04.xml,Rainy,2013-01-21,09:10:04,1280,720,28,28,0,28,0,1.000000,661703fa806cfcb5bf0c6c08367397fa0633dbe6649875ed318afeb96b6bdf32,0b039dc1755d39cd9d29a8f5c220aeff2d7f322a7d78ba287c466568e0561175,valid
ufpr04_balanced_v1,calibration,20260902,3,Rainy/2013-01-21/2013-01-21_09_25_04.jpg,Rainy/2013-01-21/2013-01-21_09_25_04.xml,Rainy,2013-01-21,09:25:04,1280,720,28,28,0,28,0,1.000000,79d886d9ac11a83704929acc47e11aada268a7cbda8c66006365e1b337927ecf,0b039dc1755d39cd9d29a8f5c220aeff2d7f322a7d78ba287c466568e0561175,valid
ufpr04_balanced_v1,calibration,20260902,3,Rainy/2013-01-21/2013-01-21_09_40_05.jpg,Rainy/2013-01-21/2013-01-21_09_40_05.xml,Rainy,2013-01-21,09:40:05,1280,720,28,28,0,28,0,1.000000,71a390f56c5972aa5662e8de1353124049ba94773d4de21983eca73d662a4e03,0b039dc1755d39cd9d29a8f5c220aeff2d7f322a7d78ba287c466568e0561175,valid
ufpr04_balanced_v1,calibration,20260902,3,Rainy/2013-01-21/2013-01-21_09_55_05.jpg,Rainy/2013-01-21/2013-01-21_09_55_05.xml,Rainy,2013-01-21,09:55:05,1280,720,28,28,0,28,0,1.000000,1624b71d860a3c6378cbb1300f77277665ebbfdf1e1b4173f2a6d85a02d51eb8,0b039dc1755d39cd9d29a8f5c220aeff2d7f322a7d78ba287c466568e0561175,valid
ufpr04_balanced_v1,calibration,20260902,3,Rainy/2013-01-21/2013-01-21_10_25_05.jpg,Rainy/2013-01-21/2013-01-21_10_25_05.xml,Rainy,2013-01-21,10:25:05,1280,720,28,28,0,28,0,1.000000,6f50263b629489416c75f971f3e03b714b0a45beffa2df09a52596f55b8761d0,0b039dc1755d39cd9d29a8f5c220aeff2d7f322a7d78ba287c466568e0561175,valid
ufpr04_balanced_v1,evaluation,20260902,1,Sunny/2012-12-07/2012-12-07_17_12_25.jpg,Sunny/2012-12-07/2012-12-07_17_12_25.xml,Sunny,2012-12-07,17:12:25,1280,720,28,28,0,27,1,0.964286,5710cffe1b1b6d40897eee13467226d7a45dd8574417813a2a93adfff54eb1fb,306f56db55f97599e331c60e10a51883c3a25921cba12a94d5674d3283dbb4d8,valid
ufpr04_balanced_v1,evaluation,20260902,1,Sunny/2012-12-07/2012-12-07_17_27_25.jpg,Sunny/2012-12-07/2012-12-07_17_27_25.xml,Sunny,2012-12-07,17:27:25,1280,720,28,28,0,26,2,0.928571,8ec36ad93bbac63148dd0f9597b000023e9f814571213ac1594573c0a4bac412,67b769467fd988baff24d96c8dedacf9a206867b6b6cb99dbc81d678bd4da22e,valid
ufpr04_balanced_v1,evaluation,20260902,1,Sunny/2012-12-07/2012-12-07_17_57_26.jpg,Sunny/2012-12-07/2012-12-07_17_57_26.xml,Sunny,2012-12-07,17:57:26,1280,720,28,27,1,22,5,0.814815,f3b36096abf4fd42b54666f64cdfb04dcf99ddb42cedfdd79910170a27911f8d,bc429045c9e977763c226bb66fe22bb415ce9f148171740c3dc3bc40a682b944,valid
ufpr04_balanced_v1,evaluation,20260902,1,Sunny/2012-12-07/2012-12-07_18_27_26.jpg,Sunny/2012-12-07/2012-12-07_18_27_26.xml,Sunny,2012-12-07,18:27:26,1280,720,28,28,0,26,2,0.928571,b80d9ba5b5ead5ad232dfdf1fd208706d1f0481d60996353407341c75febf517,069bd2439114481fabf45791cb172860baf7dd1e281f073da3de132d59d00956,valid
ufpr04_balanced_v1,evaluation,20260902,1,Sunny/2012-12-07/2012-12-07_18_42_26.jpg,Sunny/2012-12-07/2012-12-07_18_42_26.xml,Sunny,2012-12-07,18:42:26,1280,720,28,27,1,22,5,0.814815,a8daf0a6bfdfef1e7de9f0921858958a9dcaf5c931a5dd9ca0d1151a844d8955,737341878ae109eb6ca15ff0dd6ec1c98d2573a0f46e145c1fd06f84f6858c5a,valid
ufpr04_balanced_v1,evaluation,20260902,1,Sunny/2012-12-07/2012-12-07_18_57_27.jpg,Sunny/2012-12-07/2012-12-07_18_57_27.xml,Sunny,2012-12-07,18:57:27,1280,720,28,28,0,18,10,0.642857,c7d21602135b0e7fe14a819e0b282a5adbf5fe15e04c6fcf51eb82bae14ab9f3,89177ca320d920d230e5d8c414c315e2b01e01e2c6f9949af2f5d964da36126c,valid
