subset_id,split,selection_seed,date_bucket,image_relpath,annotation_relpath,weather,acquisition_date,capture_time,width,height,parking_space_count,labeled_space_count,unlabeled_space_count,occupied_count,vacant_count,occupancy_ratio,image_sha256,annotation_sha256,validation_status
ufpr04_balanced_v1,evaluation,20260902,1,Cloudy/2012-12-22/2012-12-22_10_40_06.jpg,Cloudy/2012-12-22/2012-12-22_10_40_06.xml,Cloudy,2012-12-22,10:40:06,1280,720,28,28,0,1,27,0.035714,ad7456a5ca8c0f953b4a9c27eae1fa1e1108a0c602c6c14edfc223a89db7470a,1a0bce2bb9398901f21a511ec6026f5cfce04868654ac3feda625e95bcaf2268,valid
ufpr04_balanced_v1,evaluation,20260902,1,Cloudy/2012-12-22/2012-12-22_12_25_08.jpg,Cloudy/2012-12-22/2012-12-22_12_25_08.xml,Cloudy,2012-12-22,12:25:08,1280,720,28,28,0,1,27,0.035714,ea52520c08f35776e7df0b4222bf7f527559ca3baabb1fb66bb0635d13ecceb2,1a0bce2bb9398901f21a511ec6026f5cfce04868654ac3feda625e95bcaf2268,valid
ufpr04_balanced_v1,evaluation,20260902,1,Cloudy/2012-12-22/2012-12-22_13_40_09.jpg,Cloudy/2012-12-22/2012-12-22_13_40_09.xml,Cloudy,2012-12-22,13:40:09,1280,720,28,28,0,1,27,0.035714,e3cd4271a10b3db27dd5ba53ccaae92d8f565453ce2435588a890a1c15f346d3,1a0bce2bb9398901f21a511ec6026f5cfce04868654ac3feda625e95bcaf2268,valid
ufpr04_balanced_v1,evaluation,20260902,1,Cloudy/2012-12-22/2012-12-22_14_40_10.jpg,Cloudy/2012-12-22/2012-12-22_14_40_10.xml,Cloudy,2012-12-22,14:40:10,1280,720,28,28,0,0,28,0.000000,89e5138a39218d3d9df8cd3e0549fc95f67a31085a73840f50f6c844f8db6e5b,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
ufpr04_balanced_v1,evaluation,20260902,1,Cloudy/2012-12-22/2012-12-22_15_25_11.jpg,Cloudy/2012-12-22/2012-12-22_15_25_11.xml,Cloudy,2012-12-22,15:25:11,1280,720,28,28,0,0,28,0.000000,d1e2f873657126eff97827295685a7f451fd861308683d0f3fcbb13b72902be2,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
ufpr04_balanced_v1,evaluation,20260902,1,Cloudy/2012-12-22/2012-12-22_16_10_12.jpg,Cloudy/2012-12-22/2012-12-22_16_10_12.xml,Cloudy,2012-12-22,16:10:12,1280,720,28,28,0,0,28,0.000000,79382d44004294d20a1423d21c4c3fe636a7c9404fb6ffe53d72ff3de2b23049,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
ufpr04_balanced_v1,evaluation,20260902,1,Cloudy/2012-12-22/2012-12-22_17_40_14.jpg,Cloudy/2012-12-22/2012-12-22_17_40_14.xml,Cloudy,2012-12-22,17:40:14,1280,720,28,28,0,0,28,0.000000,cd82c60d65a93fc6b4fac409913431c53513eb3705ba5457834cd054dfc87a33,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
ufpr04_balanced_v1,evaluation,20260902,1,Cloudy/2012-12-22/2012-12-22_18_55_16.jpg,Cloudy/2012-12-22/2012-12-22_18_55_16.xml,Cloudy,2012-12-22,18:55:16,1280,720,28,28,0,0,28,0.000000,60968dc6ffdd467e4ba8e30862c748953ce7cd956ee4c52c6068db140703a93c,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
ufpr04_balanced_v1,evaluation,20260902,1,Cloudy/2012-12-22/2012-12-22_20_25_17.jpg,Cloudy/2012-12-22/2012-12-22_20_25_17.xml,Cloudy,2012-12-22,20:25:17,1280,720,28,28,0,0,28,0.000000,9176b91bed111d2d9f3e106be913ef3f84c3f728b6280e6b68ad67b676772008,5b32d20b8db9d150ad316af2d8aa489f031ccfb2613a7c540b431f6562218612,valid
ufpr04_balanced_v1,evaluation,20260902,2,Rainy/2013-01-17/2013-01-17_07_50_03.jpg,Rainy/2013-01-17/2013-01-17_07_50_03.xml,Rainy,2013-01-17,07:50:03,1280,720,28,28,0,0,28,0.000000,7d5a59c5da8b1334eec07d190385f352c0b71f16b1d87cfc41773c832cd99e5f,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
ufpr04_balanced_v1,evaluation,20260902,2,Rainy/2013-01-17/2013-01-17_08_05_03.jpg,Rainy/2013-01-17/2013-01-17_08_05_03.xml,Rainy,2013-01-17,08:05:03,1280,720,28,28,0,0,28,0.000000,07e1e5de6515c59024c4c3351a155d87c430c75d1056523a9b1c19b0bf50bffa,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
ufpr04_balanced_v1,evaluation,20260902,2,Rainy/2013-01-17/2013-01-17_08_20_04.jpg,Rainy/2013-01-17/2013-01-17_08_20_04.xml,Rainy,2013-01-17,08:20:04,1280,720,28,28,0,0,28,0.000000,5a06a0ff2c40da58a65de164235fcede25da74f00073dcdf946428c0175165a3,132803bcd1b58256420ed6efd95d7c5477c2435426d90f2e8530b32844dcd206,valid
ufpr04_balanced_v1,evaluation,20260902,2,Rainy/2013-01-17/2013-01-17_08_35_04.jpg,Rainy/2013-01-17/2013-01-17_08_35_04.xml,Rainy,2013-01-17,08:35:04,1280,720,28,28,0,1,27,0.035714,fd004072ce1d79fe703b5bccd81cb5a55083d46fe817b6626d355071f9dbc3b1,6a2bc2a3c2a998e4c871c32ad5423cc938cb8a276b09de78e3be4dcda42200da,valid
ufpr04_balanced_v1,evaluation,20260902,2,Rainy/2013-01-17/2013-01-17_08_50_04.jpg,Rainy/2013-01-17/2013-01-17_08_50_04.xml,Rainy,2013-01-17,08:50:04,1280,720,28,28,0,2,26,0.071429,76529837cfaf3495285e5587b11fa4a03b1f314292d95dadd101d40eee0e1d17,0d89ca3e3bf72b8757a0557d4300165319e9420df5de6a86065df2323938fb3a,valid
ufpr04_balanced_v1,evaluation,20260902,2,Rainy/2013-01-17/2013-01-17_09_20_05.jpg,Rainy/2013-01-17/2013-01-17_09_20_05.xml,Rainy,2013-01-17,09:20:05,1280,720,28,26,2,5,21,0.192308,ac264ef9e83273f8a0b1beb59fa75707c687019d5163f4d498e83546dc9c5501,ff6d14152fb390eda6fd0c7d9820f425968468e0888b9941df86e1dda6fe6484,valid
ufpr04_balanced_v1,evaluation,20260902,2,Rainy/2013-01-17/2013-01-17_09_35_05.jpg,Rainy/2013-01-17/2013-01-17_09_35_05.xml,Rainy,2013-01-17,09:35:05,1280,720,28,27,1,7,20,0.259259,f1d8ecaafe5ad79d0f9748b3679eb2f0bf8c16d5ef260e842efa9c5070333850,20afbf8d982911589466e2ee7f0377be8b7a33e8808b5f81276f0cfb78fa4d82,valid
ufpr04_balanced_v1,evaluation,20260902,2,Rainy/2013-01-17/2013-01-17_09_50_05.jpg,Rainy/2013-01-17/2013-01-17_09_50_05.xml,Rainy,2013-01-17,09:50:05,1280,720,28,28,0,6,22,0.214286,e6d04cdf2b26297231bdc3298cc3f12c3a1db643ad33654c5b8f1e3072608fe3,c1bfd196a0552fde212600899080a37625b1f76f424c5c1413f5c57035f65532,valid
ufpr04_balanced_v1,evaluation,20260902,2,Rainy/2013-01-17/2013-01-17_10_05_06.jpg,Rainy/2013-01-17/2013-01-17_10_05_06.xml,Rainy,2013-01-17,10:05:06,1280,720,28,28,0,7,21,0.250000,b603311c443178d21ebffcf0e9c87b3611ba3738d0e1f0710e1da5afe266768e,4de94c38ccd63559132ef45d6487bed7123b5e0295c3b0af881cd5fb6e225383,valid
ufpr04_balanced_v1,evaluation,20260902,2,Rainy/2013-01-17/2013-01-17_10_20_06.jpg,Rainy/2013-01-17/2013-01-17_10_20_06.xml,Rainy,2013-01-17,10:20:06,1280,720,28,26,2,8,18,0.307692,9f511b213d78adedb5121149d15e85ac16131d88769c76ec27339f26a96faf3c,bda091b48ffba107ebbbd3d1850d1ad83b947d3be6fd69e06db3df7bb171b026,valid
